sku,qty,price,errors
51991-BN,100.000,9.990,"Product Type is invalid or not supported"
51992-BK,100.000,5.990,"Product Type is invalid or not supported"
51992-BN,100.000,5.990,"Product Type is invalid or not supported"
51993-BE-4GB,100.000,5.680,"Product Type is invalid or not supported"
51993-BK-4GB,100.000,5.680,"Product Type is invalid or not supported"
51993-GY-4GB,100.000,5.680,"Product Type is invalid or not supported"
51993-LGN-4GB,100.000,5.680,"Product Type is invalid or not supported"
51993-MG-4GB,100.000,5.680,"Product Type is invalid or not supported"
51993-OE-4GB,100.000,5.680,"Product Type is invalid or not supported"
51993-RD-4GB,100.000,5.680,"Product Type is invalid or not supported"
51993-WE-4GB,100.000,5.680,"Product Type is invalid or not supported"
51993-YW-4GB,100.000,5.680,"Product Type is invalid or not supported"
51994-BE,100.000,0.600,"Product Type is invalid or not supported"
51994-BK,100.000,0.600,"Product Type is invalid or not supported"
51994-RD,100.000,0.600,"Product Type is invalid or not supported"
51994-WE,100.000,0.600,"Product Type is invalid or not supported"
51995-BK,100.000,3.290,"Product Type is invalid or not supported"
51995-SR,100.000,3.290,"Product Type is invalid or not supported"
51996-BK,100.000,0.890,"Product Type is invalid or not supported"
51997,100.000,2.990,"Product Type is invalid or not supported"
51998,100.000,2.290,"Product Type is invalid or not supported"
51999-BE,100.000,9.990,"Product Type is invalid or not supported"
51999-BE-R,100.000,9.990,"Product Type is invalid or not supported"
51999-BK,100.000,9.990,"Product Type is invalid or not supported"
51999-BK-R,100.000,9.990,"Product Type is invalid or not supported"
51999-GN,100.000,9.990,"Product Type is invalid or not supported"
51999-GN-R,100.000,9.990,"Product Type is invalid or not supported"
51999-MG,100.000,9.990,"Product Type is invalid or not supported"
51999-RD,100.000,8.560,"Product Type is invalid or not supported"
51999-RD-R,100.000,8.560,"Product Type is invalid or not supported"
51999-WE,100.000,9.990,"Product Type is invalid or not supported"
51999-WE-R,100.000,9.990,"Product Type is invalid or not supported"
52000-BE,100.000,15.390,"Product Type is invalid or not supported"
52000-BK,100.000,15.390,"Product Type is invalid or not supported"
52000-MG,100.000,15.390,"Product Type is invalid or not supported"
52000-RD,100.000,15.390,"Product Type is invalid or not supported"
52000-WE,100.000,15.390,"Product Type is invalid or not supported"
52001,100.000,1.990,"Product Type is invalid or not supported"
52002,100.000,2.190,"Product Type is invalid or not supported"
52003,100.000,1.990,"Product Type is invalid or not supported"
52004,100.000,2.190,"Product Type is invalid or not supported"
52005-BE,100.000,0.890,"Product Type is invalid or not supported"
52005-BK,100.000,0.890,"Product Type is invalid or not supported"
52005-GY,100.000,0.890,"Product Type is invalid or not supported"
52005-RD,100.000,0.890,"Product Type is invalid or not supported"
52005-SR,100.000,0.890,"Product Type is invalid or not supported"
52006-BK,100.000,3.990,"Product Type is invalid or not supported"
52006-RD,100.000,3.990,"Product Type is invalid or not supported"
52006-WE,100.000,3.990,"Product Type is invalid or not supported"
52007,100.000,9.990,"Product Type is invalid or not supported"
52008,100.000,9.990,"Product Type is invalid or not supported"
52009,100.000,5.990,"Product Type is invalid or not supported"
52011,100.000,1.290,"Product Type is invalid or not supported"
52013-BK,100.000,0.390,"Product Type is invalid or not supported"
52013-WE,100.000,0.390,"Product Type is invalid or not supported"
52014-WE,100.000,2.560,"Product Type is invalid or not supported"
52016,100.000,7.990,"Product Type is invalid or not supported"
52019-BE,100.000,0.790,"Product Type is invalid or not supported"
52019-DGY,100.000,0.790,"Product Type is invalid or not supported"
52019-RD,100.000,0.790,"Product Type is invalid or not supported"
52019-SR,100.000,0.790,"Product Type is invalid or not supported"
52020,100.000,3.990,"Product Type is invalid or not supported"
52021,100.000,2.590,"Product Type is invalid or not supported"
52022-BEWE,100.000,1.190,"Product Type is invalid or not supported"
52022-BKWE,100.000,1.190,"Product Type is invalid or not supported"
52022-RDWE,100.000,1.190,"Product Type is invalid or not supported"
52022-WEWE,100.000,1.190,"Product Type is invalid or not supported"
52023-BKC,100.000,3.990,"Product Type is invalid or not supported"
52023-WEC,100.000,3.990,"Product Type is invalid or not supported"
52024,100.000,6.990,"Product Type is invalid or not supported"
52025,100.000,6.990,"Product Type is invalid or not supported"
52026,100.000,10.700,"Product Type is invalid or not supported"
52027-BKWE,100.000,3.990,"Product Type is invalid or not supported"
52027-WEWE,100.000,3.990,"Product Type is invalid or not supported"
52028-BK,100.000,24.700,"Product Type is invalid or not supported"
52029-BE,100.000,3.490,"Product Type is invalid or not supported"
52029-BK,100.000,3.490,"Product Type is invalid or not supported"
52029-RD,100.000,3.490,"Product Type is invalid or not supported"
52029-WE,100.000,3.490,"Product Type is invalid or not supported"
52030-BK,100.000,1.990,"Product Type is invalid or not supported"
52031-BK,100.000,3.690,"Product Type is invalid or not supported"
52032,100.000,24.990,"Product Type is invalid or not supported"
52033-BK,100.000,9.990,"Product Type is invalid or not supported"
52034-BK,100.000,1.360,"Product Type is invalid or not supported"
52034-BKR,100.000,1.990,"Product Type is invalid or not supported"
52034-WE,100.000,1.360,"Product Type is invalid or not supported"
52034-WER,100.000,1.990,"Product Type is invalid or not supported"
52036,100.000,2.490,"Product Type is invalid or not supported"
52037-BE,100.000,5.290,"Product Type is invalid or not supported"
52037-BK,100.000,5.290,"Product Type is invalid or not supported"
52037-RD,100.000,5.290,"Product Type is invalid or not supported"
52037-WE,100.000,5.290,"Product Type is invalid or not supported"
52038,100.000,12.500,"Product Type is invalid or not supported"
52039-GY,100.000,2.490,"Product Type is invalid or not supported"
52041-BE,100.000,11.800,"Product Type is invalid or not supported"
52042-GY,100.000,5.700,"Product Type is invalid or not supported"
52043,100.000,4.290,"Product Type is invalid or not supported"
52044,100.000,5.850,"Product Type is invalid or not supported"
52051,100.000,5.290,"Product Type is invalid or not supported"
52052,100.000,14.200,"Product Type is invalid or not supported"
52053,100.000,39.990,"Product Type is invalid or not supported"
52054-SR,100.000,15.500,"Product Type is invalid or not supported"
52054-WE,100.000,15.500,"Product Type is invalid or not supported"
52055-BE,100.000,0.590,"Product Type is invalid or not supported"
52055-BK,100.000,0.590,"Product Type is invalid or not supported"
52055-BN,100.000,0.590,"Product Type is invalid or not supported"
52055-GN,100.000,0.590,"Product Type is invalid or not supported"
52055-RD,100.000,0.590,"Product Type is invalid or not supported"
52055-WE,100.000,0.590,"Product Type is invalid or not supported"
52056-BE,100.000,2.190,"Product Type is invalid or not supported"
52056-BK,100.000,2.190,"Product Type is invalid or not supported"
52056-DGN,100.000,2.190,"Product Type is invalid or not supported"
52056-MG,100.000,2.190,"Product Type is invalid or not supported"
52056-OE,100.000,2.190,"Product Type is invalid or not supported"
52056-RD,100.000,2.190,"Product Type is invalid or not supported"
52056-SR,100.000,2.190,"Product Type is invalid or not supported"
52056-WE,100.000,2.190,"Product Type is invalid or not supported"
52056-YW,100.000,2.190,"Product Type is invalid or not supported"
52057-BK,100.000,2.290,"Product Type is invalid or not supported"
52057-SR,100.000,2.290,"Product Type is invalid or not supported"
52058,100.000,9.850,"Product Type is invalid or not supported"
52059,100.000,12.990,"Product Type is invalid or not supported"
52060-LBE,100.000,13.700,"Product Type is invalid or not supported"
52061-BKLBE,100.000,25.990,"Product Type is invalid or not supported"
52061-BKSR,100.000,25.990,"Product Type is invalid or not supported"
52062,100.000,9.500,"Product Type is invalid or not supported"
52063-BKBE,100.000,12.700,"Product Type is invalid or not supported"
52063-BKBK,100.000,12.700,"Product Type is invalid or not supported"
52063-BKRD,100.000,12.700,"Product Type is invalid or not supported"
52064,100.000,19.500,"Product Type is invalid or not supported"
52066,100.000,7.990,"Product Type is invalid or not supported"
52068,100.000,6.990,"Product Type is invalid or not supported"
52069,100.000,2.490,"Product Type is invalid or not supported"
52070,100.000,8.500,"Product Type is invalid or not supported"
52071,100.000,13.790,"Product Type is invalid or not supported"
52072,100.000,10.990,"Product Type is invalid or not supported"
52074,100.000,4.500,"Product Type is invalid or not supported"
52075,100.000,34.990,"Product Type is invalid or not supported"
52076,100.000,15.500,"Product Type is invalid or not supported"
52077-BK,100.000,9.990,"Product Type is invalid or not supported"
52077-GN,100.000,9.990,"Product Type is invalid or not supported"
52077-LBE,100.000,9.990,"Product Type is invalid or not supported"
52077-MG,100.000,9.990,"Product Type is invalid or not supported"
52077-OE,100.000,9.990,"Product Type is invalid or not supported"
52077-WE,100.000,9.990,"Product Type is invalid or not supported"
52077-YW,100.000,9.990,"Product Type is invalid or not supported"
52078-WE,100.000,5.500,"Product Type is invalid or not supported"
52079,100.000,5.990,"Product Type is invalid or not supported"
52081,100.000,4.990,"Product Type is invalid or not supported"
52082-BK,100.000,6.990,"Product Type is invalid or not supported"
52083-WE,100.000,5.990,"Product Type is invalid or not supported"
52084-BK,100.000,32.500,"Product Type is invalid or not supported"
52084-LBE,100.000,32.500,"Product Type is invalid or not supported"
52084-RD,100.000,32.500,"Product Type is invalid or not supported"
52086-BE,100.000,26.950,"Product Type is invalid or not supported"
52086-BK,100.000,26.950,"Product Type is invalid or not supported"
52086-GN,100.000,26.950,"Product Type is invalid or not supported"
52086-RD,100.000,26.950,"Product Type is invalid or not supported"
52086-WE,100.000,26.950,"Product Type is invalid or not supported"
52088,100.000,10.490,"Product Type is invalid or not supported"
52089-BK,100.000,79.950,"Product Type is invalid or not supported"
52090,100.000,5.490,"Product Type is invalid or not supported"
52093-BE,100.000,4.630,"Product Type is invalid or not supported"
52093-GY,100.000,4.630,"Product Type is invalid or not supported"
52093-LGN,100.000,4.630,"Product Type is invalid or not supported"
52093-LMG,100.000,4.630,"Product Type is invalid or not supported"
52093-OE,100.000,4.630,"Product Type is invalid or not supported"
52093-PE,100.000,4.630,"Product Type is invalid or not supported"
52093-RD,100.000,4.630,"Product Type is invalid or not supported"
52093-YW,100.000,4.630,"Product Type is invalid or not supported"
52094-WE,100.000,0.330,"Product Type is invalid or not supported"
52095,100.000,13.950,"Product Type is invalid or not supported"
52096-WE,100.000,0.590,"Product Type is invalid or not supported"
52097,100.000,26.850,"Product Type is invalid or not supported"
52098-GY,100.000,12.990,"Product Type is invalid or not supported"
52099-BE,100.000,1.990,"Product Type is invalid or not supported"
52099-BK,100.000,1.990,"Product Type is invalid or not supported"
52099-RD,100.000,1.990,"Product Type is invalid or not supported"
52099-SR,100.000,1.990,"Product Type is invalid or not supported"
52100,100.000,7.990,"Product Type is invalid or not supported"
52101,100.000,7.990,"Product Type is invalid or not supported"
52102-BK,100.000,1.090,"Product Type is invalid or not supported"
52102-LGN,100.000,1.090,"Product Type is invalid or not supported"
52103-BKBK,100.000,0.490,"Product Type is invalid or not supported"
52103-SRBE,100.000,0.490,"Product Type is invalid or not supported"
52103-SRBK,100.000,0.490,"Product Type is invalid or not supported"
52103-SRRD,100.000,0.490,"Product Type is invalid or not supported"
52103-SRYW,100.000,0.490,"Product Type is invalid or not supported"
52104,100.000,14.990,"Product Type is invalid or not supported"
52105-BK,100.000,8.990,"Product Type is invalid or not supported"
52105-BN,100.000,8.990,"Product Type is invalid or not supported"
52105-LGN,100.000,8.990,"Product Type is invalid or not supported"
52106,100.000,12.800,"Product Type is invalid or not supported"
52107,100.000,2.990,"Product Type is invalid or not supported"
52108-WE,100.000,3.790,"Product Type is invalid or not supported"
52110-SRBK,100.000,2.850,"Product Type is invalid or not supported"
52111-BE,100.000,18.990,"Product Type is invalid or not supported"
52111-BK,100.000,18.990,"Product Type is invalid or not supported"
52111-RD,100.000,18.990,"Product Type is invalid or not supported"
52112-BK,100.000,13.490,"Product Type is invalid or not supported"
52113,100.000,10.990,"Product Type is invalid or not supported"
52114,100.000,9.700,"Product Type is invalid or not supported"
52115,100.000,19.990,"Product Type is invalid or not supported"
52116-BK,100.000,16.990,"Product Type is invalid or not supported"
52117,100.000,1.390,"Product Type is invalid or not supported"
52118,100.000,16.990,"Product Type is invalid or not supported"
52119-WE,100.000,23.490,"Product Type is invalid or not supported"
52120-BK,100.000,17.490,"Product Type is invalid or not supported"
52122,100.000,5.490,"Product Type is invalid or not supported"
52123-BE,100.000,2.490,"Product Type is invalid or not supported"
52123-BK,100.000,2.490,"Product Type is invalid or not supported"
52123-LGN,100.000,2.490,"Product Type is invalid or not supported"
52123-RD,100.000,2.490,"Product Type is invalid or not supported"
52123-WE,100.000,2.490,"Product Type is invalid or not supported"
52124-LGN,100.000,1.190,"Product Type is invalid or not supported"
52124-MG,100.000,1.190,"Product Type is invalid or not supported"
52125,100.000,12.990,"Product Type is invalid or not supported"
52126,100.000,14.990,"Product Type is invalid or not supported"
52127,100.000,1.190,"Product Type is invalid or not supported"
52128,100.000,24.990,"Product Type is invalid or not supported"
52129-BE,100.000,8.490,"Product Type is invalid or not supported"
52129-GY,100.000,8.490,"Product Type is invalid or not supported"
52129-LGN,100.000,8.490,"Product Type is invalid or not supported"
52129-MG,100.000,8.490,"Product Type is invalid or not supported"
52130-LGN,100.000,4.490,"Product Type is invalid or not supported"
52131-LGN,100.000,5.990,"Product Type is invalid or not supported"
52132-LGN,100.000,7.490,"Product Type is invalid or not supported"
52133-LGN,100.000,9.990,"Product Type is invalid or not supported"
52134,100.000,1.990,"Product Type is invalid or not supported"
52135,100.000,2.490,"Product Type is invalid or not supported"
52136,100.000,26.990,"Product Type is invalid or not supported"
52137,100.000,9.990,"Product Type is invalid or not supported"
52138,100.000,3.290,"Product Type is invalid or not supported"
52139,100.000,3.790,"Product Type is invalid or not supported"
52140,100.000,7.990,"Product Type is invalid or not supported"
52141,100.000,11.500,"Product Type is invalid or not supported"
52142,100.000,5.700,"Product Type is invalid or not supported"
52143,100.000,6.850,"Product Type is invalid or not supported"
52144,100.000,13.990,"Product Type is invalid or not supported"
52145,100.000,7.990,"Product Type is invalid or not supported"
52146,100.000,8.790,"Product Type is invalid or not supported"
52147,100.000,8.500,"Product Type is invalid or not supported"
52148,100.000,19.990,"Product Type is invalid or not supported"
52149-BKC,100.000,3.990,"Product Type is invalid or not supported"
52150-BKWE,100.000,3.990,"Product Type is invalid or not supported"
52151,100.000,34.990,"Product Type is invalid or not supported"
52152,100.000,11.990,"Product Type is invalid or not supported"
52153,100.000,1.690,"Product Type is invalid or not supported"
52154,100.000,1.690,"Product Type is invalid or not supported"
52155,100.000,1.690,"Product Type is invalid or not supported"
52156,100.000,1.690,"Product Type is invalid or not supported"
54003,100.000,12.150,"Product Type is invalid or not supported"
54013,100.000,9.990,"Product Type is invalid or not supported"
54015,100.000,4.490,"Product Type is invalid or not supported"
60033,100.000,5.990,"Product Type is invalid or not supported"
60035,100.000,5.990,"Product Type is invalid or not supported"
60038-BE,100.000,6.990,"Product Type is invalid or not supported"
60038-BK,100.000,6.600,"Product Type is invalid or not supported"
60038-RD,100.000,6.990,"Product Type is invalid or not supported"
60038-WE,100.000,6.600,"Product Type is invalid or not supported"
6010158,100.000,0.580,"Product Type is invalid or not supported"
60123,100.000,2.990,"Product Type is invalid or not supported"
60130-BK,100.000,3.290,"Product Type is invalid or not supported"
60130-WE,100.000,3.290,"Product Type is invalid or not supported"
60134,100.000,5.190,"Product Type is invalid or not supported"
60136,100.000,2.990,"Product Type is invalid or not supported"
60139-SR,100.000,5.690,"Product Type is invalid or not supported"
60141,100.000,6.990,"Product Type is invalid or not supported"
60143,100.000,3.490,"Product Type is invalid or not supported"
60144,100.000,12.080,"Product Type is invalid or not supported"
60145,100.000,1.960,"Product Type is invalid or not supported"
60147,100.000,3.990,"Product Type is invalid or not supported"
60148,100.000,4.390,"Product Type is invalid or not supported"
60150-BK,100.000,6.560,"Product Type is invalid or not supported"
60151,100.000,3.990,"Product Type is invalid or not supported"
60153-BE,100.000,3.990,"Product Type is invalid or not supported"
60153-BK,100.000,3.990,"Product Type is invalid or not supported"
60153-RD,100.000,3.990,"Product Type is invalid or not supported"
60153-WE,100.000,3.990,"Product Type is invalid or not supported"
60154-BKGD,100.000,7.690,"Product Type is invalid or not supported"
60154-BKSR,100.000,7.690,"Product Type is invalid or not supported"
60154-WESR,100.000,7.690,"Product Type is invalid or not supported"
60156-WE,100.000,2.650,"Product Type is invalid or not supported"
60157-BK,100.000,3.990,"Product Type is invalid or not supported"
60666-BE,100.000,11.990,"Product Type is invalid or not supported"
60666-BK,100.000,11.990,"Product Type is invalid or not supported"
60666-OE,100.000,11.990,"Product Type is invalid or not supported"
60666-RD,100.000,11.990,"Product Type is invalid or not supported"
60666-WE,100.000,11.990,"Product Type is invalid or not supported"
"65002-BK 2200mAh",100.000,5.990,"Product Type is invalid or not supported"
"65002-BK 3000mAh",100.000,7.990,"Product Type is invalid or not supported"
"65002-DBE 2200mAh",100.000,5.990,"Product Type is invalid or not supported"
"65002-DBE 3000mAh",100.000,7.990,"Product Type is invalid or not supported"
"65002-GN 2200mAh",100.000,5.990,"Product Type is invalid or not supported"
"65002-GN 3000mAh",100.000,7.990,"Product Type is invalid or not supported"
"65002-MG 2200mAh",100.000,5.990,"Product Type is invalid or not supported"
"65002-MG 3000mAh",100.000,7.990,"Product Type is invalid or not supported"
"65002-PE 2200mAh",100.000,5.990,"Product Type is invalid or not supported"
"65002-PE 3000mAh",100.000,7.990,"Product Type is invalid or not supported"
"65002-RD 2200mAh",100.000,5.990,"Product Type is invalid or not supported"
"65002-RD 3000mAh",100.000,7.990,"Product Type is invalid or not supported"
"65002-SR 2200mAh",100.000,5.990,"Product Type is invalid or not supported"
"65002-SR 3000mAh",100.000,7.990,"Product Type is invalid or not supported"
"65004-BK 2200mAh",100.000,5.850,"Product Type is invalid or not supported"
"65004-BK 3000mAh",100.000,7.850,"Product Type is invalid or not supported"
"65004-DBE 2200mAh",100.000,5.850,"Product Type is invalid or not supported"
"65004-DBE 3000mAh",100.000,7.850,"Product Type is invalid or not supported"
"65004-RD 2200mAh",100.000,5.850,"Product Type is invalid or not supported"
"65004-RD 3000mAh",100.000,7.850,"Product Type is invalid or not supported"
"65004-SR 2200mAh",100.000,5.850,"Product Type is invalid or not supported"
"65004-SR 3000mAh",100.000,7.850,"Product Type is invalid or not supported"
70005,100.000,14.990,"Product Type is invalid or not supported"
70017,100.000,16.390,"Product Type is invalid or not supported"
70018,100.000,16.390,"Product Type is invalid or not supported"
70019,100.000,13.990,"Product Type is invalid or not supported"
70024,100.000,11.790,"Product Type is invalid or not supported"
70050,100.000,45.790,"Product Type is invalid or not supported"
70065,100.000,98.150,"Product Type is invalid or not supported"
70069,100.000,57.750,"Product Type is invalid or not supported"
70073,100.000,14.990,"Product Type is invalid or not supported"
70076,100.000,17.290,"Product Type is invalid or not supported"
70083,100.000,28.880,"Product Type is invalid or not supported"
70088BK,100.000,18.890,"Product Type is invalid or not supported"
70089,100.000,15.650,"Product Type is invalid or not supported"
70091BK,100.000,72.980,"Product Type is invalid or not supported"
70091RG,100.000,72.980,"Product Type is invalid or not supported"
70091WE,100.000,72.980,"Product Type is invalid or not supported"
7010201,100.000,0.390,"Product Type is invalid or not supported"
70112,100.000,99.990,"Product Type is invalid or not supported"
70114,100.000,120.000,"Product Type is invalid or not supported"
70122,100.000,10.990,"Product Type is invalid or not supported"
70124,100.000,10.490,"Product Type is invalid or not supported"
70129,100.000,79.990,"Product Type is invalid or not supported"
70129-CH,100.000,81.990,"Product Type is invalid or not supported"
70130,100.000,18.480,"Product Type is invalid or not supported"
70131,100.000,56.990,"Product Type is invalid or not supported"
70135-BK,100.000,69.290,"Product Type is invalid or not supported"
70135-WE,100.000,69.290,"Product Type is invalid or not supported"
70136,100.000,45.990,"Product Type is invalid or not supported"
70137-BK,100.000,40.420,"Product Type is invalid or not supported"
70137-WE,100.000,40.420,"Product Type is invalid or not supported"
70139,100.000,25.990,"Product Type is invalid or not supported"
70140,100.000,16.760,"Product Type is invalid or not supported"
70141,100.000,58.580,"Product Type is invalid or not supported"
70142,100.000,61.200,"Product Type is invalid or not supported"
70143-BK,100.000,17.850,"Product Type is invalid or not supported"
70143-WE,100.000,17.850,"Product Type is invalid or not supported"
70144-BK,100.000,13.630,"Product Type is invalid or not supported"
70145-BK,100.000,20.590,"Product Type is invalid or not supported"
70146,100.000,10.190,"Product Type is invalid or not supported"
70147,100.000,11.180,"Product Type is invalid or not supported"
70148,100.000,11.180,"Product Type is invalid or not supported"
70149,100.000,11.180,"Product Type is invalid or not supported"
70150,100.000,17.500,"Product Type is invalid or not supported"
70151,100.000,17.790,"Product Type is invalid or not supported"
70152,100.000,19.620,"Product Type is invalid or not supported"
70153,100.000,17.830,"Product Type is invalid or not supported"
70154,100.000,19.620,"Product Type is invalid or not supported"
70155,100.000,19.620,"Product Type is invalid or not supported"
70156,100.000,62.990,"Product Type is invalid or not supported"
70158,100.000,27.700,"Product Type is invalid or not supported"
70159,100.000,29.390,"Product Type is invalid or not supported"
70160,100.000,58.500,"Product Type is invalid or not supported"
70161,100.000,17.420,"Product Type is invalid or not supported"
70162,100.000,27.290,"Product Type is invalid or not supported"
70163,100.000,23.090,"Product Type is invalid or not supported"
70164,100.000,25.190,"Product Type is invalid or not supported"
70165,100.000,13.850,"Product Type is invalid or not supported"
70166,100.000,60.890,"Product Type is invalid or not supported"
70166-MG,100.000,60.890,"Product Type is invalid or not supported"
70167,100.000,17.420,"Product Type is invalid or not supported"
70170,100.000,20.780,"Product Type is invalid or not supported"
70171,100.000,44.930,"Product Type is invalid or not supported"
70172,100.000,104.990,"Product Type is invalid or not supported"
70172-CH,100.000,125.990,"Product Type is invalid or not supported"
70174,100.000,29.990,"Product Type is invalid or not supported"
70175,100.000,26.230,"Product Type is invalid or not supported"
70176,100.000,26.230,"Product Type is invalid or not supported"
70177-BK,100.000,28.290,"Product Type is invalid or not supported"
70177-BN,100.000,28.290,"Product Type is invalid or not supported"
70177-WE,100.000,28.290,"Product Type is invalid or not supported"
70178-BK,100.000,28.860,"Product Type is invalid or not supported"
70178-BN,100.000,28.860,"Product Type is invalid or not supported"
70178-WE,100.000,28.860,"Product Type is invalid or not supported"
70179,100.000,34.630,"Product Type is invalid or not supported"
70180,100.000,31.490,"Product Type is invalid or not supported"
70181-BK,100.000,104.950,"Product Type is invalid or not supported"
70181-OE,100.000,104.950,"Product Type is invalid or not supported"
70182-BK,100.000,97.000,"Product Type is invalid or not supported"
70182-WE,100.000,97.000,"Product Type is invalid or not supported"
70183,100.000,78.530,"Product Type is invalid or not supported"
70184-BE,100.000,27.990,"Product Type is invalid or not supported"
70184-BK,100.000,27.990,"Product Type is invalid or not supported"
70184-RD,100.000,27.990,"Product Type is invalid or not supported"
70185-BE,100.000,12.590,"Product Type is invalid or not supported"
70185-BK,100.000,12.590,"Product Type is invalid or not supported"
70185-BN,100.000,12.590,"Product Type is invalid or not supported"
70185-GN,100.000,12.590,"Product Type is invalid or not supported"
70185-GNP,100.000,12.590,"Product Type is invalid or not supported"
70185-GY,100.000,12.590,"Product Type is invalid or not supported"
70185-LBE,100.000,12.590,"Product Type is invalid or not supported"
70185-LGN,100.000,12.590,"Product Type is invalid or not supported"
70185-MG,100.000,12.590,"Product Type is invalid or not supported"
70185-MGP,100.000,12.590,"Product Type is invalid or not supported"
70185-OE,100.000,12.590,"Product Type is invalid or not supported"
70185-PE,100.000,12.590,"Product Type is invalid or not supported"
70185-PEP,100.000,12.590,"Product Type is invalid or not supported"
70185-RD,100.000,12.590,"Product Type is invalid or not supported"
70185-WE,100.000,12.590,"Product Type is invalid or not supported"
70185-YW,100.000,12.590,"Product Type is invalid or not supported"
70186-BE,100.000,13.590,"Product Type is invalid or not supported"
70186-BK,100.000,13.590,"Product Type is invalid or not supported"
70186-GN,100.000,13.590,"Product Type is invalid or not supported"
70186-LBE,100.000,13.590,"Product Type is invalid or not supported"
70186-LGN,100.000,13.590,"Product Type is invalid or not supported"
70186-MG,100.000,13.590,"Product Type is invalid or not supported"
70186-OE,100.000,13.590,"Product Type is invalid or not supported"
70186-PE,100.000,13.590,"Product Type is invalid or not supported"
70186-RD,100.000,13.590,"Product Type is invalid or not supported"
70186-WE,100.000,13.590,"Product Type is invalid or not supported"
70186-YW,100.000,13.590,"Product Type is invalid or not supported"
70187-BK,100.000,49.950,"Product Type is invalid or not supported"
70187-WE,100.000,49.950,"Product Type is invalid or not supported"
70188-BK,100.000,26.490,"Product Type is invalid or not supported"
70188-WE,100.000,26.490,"Product Type is invalid or not supported"
70191,100.000,125.000,"Product Type is invalid or not supported"
70192,100.000,125.000,"Product Type is invalid or not supported"
70193-BK,100.000,41.950,"Product Type is invalid or not supported"
70193-WE,100.000,41.950,"Product Type is invalid or not supported"
70194-BK,100.000,13.590,"Product Type is invalid or not supported"
70194-WE,100.000,13.590,"Product Type is invalid or not supported"
70195-BK,100.000,51.950,"Product Type is invalid or not supported"
70195-SR,100.000,51.950,"Product Type is invalid or not supported"
70196-BE,100.000,37.590,"Product Type is invalid or not supported"
70196-SR,100.000,37.590,"Product Type is invalid or not supported"
70197-BE,100.000,37.590,"Product Type is invalid or not supported"
70197-SR,100.000,37.590,"Product Type is invalid or not supported"
70200-BE,100.000,17.790,"Product Type is invalid or not supported"
70200-BK,100.000,17.790,"Product Type is invalid or not supported"
70200-GN,100.000,17.790,"Product Type is invalid or not supported"
70200-LBE,100.000,17.790,"Product Type is invalid or not supported"
70200-LGN,100.000,17.790,"Product Type is invalid or not supported"
70200-MG,100.000,17.790,"Product Type is invalid or not supported"
70200-OE,100.000,17.790,"Product Type is invalid or not supported"
70200-PE,100.000,17.790,"Product Type is invalid or not supported"
70200-RD,100.000,17.790,"Product Type is invalid or not supported"
70200-WE,100.000,17.790,"Product Type is invalid or not supported"
70200-YW,100.000,17.790,"Product Type is invalid or not supported"
70201-BE,100.000,18.850,"Product Type is invalid or not supported"
70201-BK,100.000,18.850,"Product Type is invalid or not supported"
70201-GN,100.000,18.850,"Product Type is invalid or not supported"
70201-LBE,100.000,18.850,"Product Type is invalid or not supported"
70201-LGN,100.000,18.850,"Product Type is invalid or not supported"
70201-MG,100.000,18.850,"Product Type is invalid or not supported"
70201-OE,100.000,18.850,"Product Type is invalid or not supported"
70201-PE,100.000,18.850,"Product Type is invalid or not supported"
70201-RD,100.000,18.850,"Product Type is invalid or not supported"
70201-WE,100.000,18.850,"Product Type is invalid or not supported"
70201-YW,100.000,18.850,"Product Type is invalid or not supported"
70202-NGN,100.000,12.590,"Product Type is invalid or not supported"
70202-NOE,100.000,12.590,"Product Type is invalid or not supported"
70203-NGN,100.000,13.590,"Product Type is invalid or not supported"
70203-NOE,100.000,13.590,"Product Type is invalid or not supported"
70204,100.000,13.690,"Product Type is invalid or not supported"
70205,100.000,15.690,"Product Type is invalid or not supported"
70206-BE,100.000,16.890,"Product Type is invalid or not supported"
70206-BK,100.000,16.890,"Product Type is invalid or not supported"
70206-LBE,100.000,16.890,"Product Type is invalid or not supported"
70206-LGN,100.000,16.890,"Product Type is invalid or not supported"
70206-MG,100.000,16.890,"Product Type is invalid or not supported"
70206-OE,100.000,16.890,"Product Type is invalid or not supported"
70206-RD,100.000,16.890,"Product Type is invalid or not supported"
70206-WE,100.000,16.890,"Product Type is invalid or not supported"
70207-BE,100.000,18.890,"Product Type is invalid or not supported"
70207-BK,100.000,18.890,"Product Type is invalid or not supported"
70207-LBE,100.000,18.890,"Product Type is invalid or not supported"
70207-LGN,100.000,18.890,"Product Type is invalid or not supported"
70207-MG,100.000,18.890,"Product Type is invalid or not supported"
70207-OE,100.000,18.890,"Product Type is invalid or not supported"
70207-RD,100.000,18.890,"Product Type is invalid or not supported"
70207-WE,100.000,18.890,"Product Type is invalid or not supported"
70208,100.000,24.950,"Product Type is invalid or not supported"
70209,100.000,34.590,"Product Type is invalid or not supported"
70210-BEBE,100.000,11.950,"Product Type is invalid or not supported"
70210-BELGN,100.000,11.950,"Product Type is invalid or not supported"
70210-BEOE,100.000,11.950,"Product Type is invalid or not supported"
70210-BEYW,100.000,11.950,"Product Type is invalid or not supported"
70210-BKBK,100.000,11.950,"Product Type is invalid or not supported"
